Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,33.47553292096219,33.66139805995833,32.360334623570985,32.8690185546875,1876400,0.0,0.0
2022-01-04 00:00:00-05:00,32.673379700394534,33.44619030094593,32.595118320653235,33.15271759033203,1781800,0.0,0.0
2022-01-05 00:00:00-05:00,33.11357929274589,33.22118679931378,32.16468453748943,32.18424987792969,2547000,0.0,0.0
2022-01-06 00:00:00-05:00,32.02773446896269,32.94728318227952,32.01794993179443,32.82011032104492,1697500,0.0,0.0
2022-01-07 00:00:00-05:00,32.86901959753247,33.15271144898039,32.77119662268498,32.957061767578125,2407600,0.0,0.0
2022-01-10 00:00:00-05:00,32.917939655512214,33.06467413935302,32.12556000862365,33.045108795166016,2549300,0.0,0.0
2022-01-11 00:00:00-05:00,32.99619140332021,33.17227573782484,32.3309847466821,32.8690185546875,2215400,0.0,0.0
2022-01-12 00:00:00-05:00,32.95706384218378,33.30923254453497,32.839675518635886,33.133148193359375,1855400,0.0,0.0
2022-01-13 00:00:00-05:00,33.17227846050571,33.38749349405494,32.49729094397513,32.77119827270508,1985800,0.0,0.0
2022-01-14 00:00:00-05:00,32.39946547305316,32.41903081609838,31.7929547654821,31.900562286376953,1673200,0.0,0.0
2022-01-18 00:00:00-05:00,31.186445209176597,31.499485130623455,30.726670798256315,31.020143508911133,1824100,0.0,0.0
2022-01-19 00:00:00-05:00,31.02992367887439,31.382094261795448,30.853841186194618,31.294050216674805,1882100,0.0,0.0
2022-01-20 00:00:00-05:00,31.46034988325908,31.822299382909453,30.932098707434456,30.961444854736328,1441900,0.0,0.0
2022-01-21 00:00:00-05:00,30.971227543826394,31.284265554253487,30.589712701850093,30.63862419128418,1685100,0.0,0.0
2022-01-24 00:00:00-05:00,30.286458271852176,31.23535692699473,29.748424375360912,31.206008911132812,2583100,0.0,0.0
2022-01-25 00:00:00-05:00,30.648408093455124,31.01035947370922,30.198416401853933,30.579931259155273,3328500,0.0,0.0
2022-01-26 00:00:00-05:00,29.366907262716435,29.816898943217872,28.701700547319746,29.053869247436523,10402900,0.0,0.0
2022-01-27 00:00:00-05:00,29.239737520068758,29.41582188889932,27.88976046879103,28.339752197265625,3361200,0.0,0.0
2022-01-28 00:00:00-05:00,28.359315529397144,29.3179949518314,27.928887310115996,29.308212280273438,2436800,0.0,0.0
2022-01-31 00:00:00-05:00,29.239736114626847,30.266894261482257,29.141913128515355,30.178852081298828,3883800,0.0,0.0
2022-02-01 00:00:00-05:00,30.345153927898583,30.491890273683776,29.95385638385345,30.354936599731445,1389400,0.0,0.0
2022-02-02 00:00:00-05:00,30.257109045300584,30.902750401782832,30.14950153060231,30.775577545166016,1506500,0.0,0.0
2022-02-03 00:00:00-05:00,30.54080007325138,30.707101753479478,30.002766213259534,30.051677703857422,1555600,0.0,0.0
2022-02-04 00:00:00-05:00,29.8364652790523,30.022332306508417,29.298431405607637,29.787553787231445,2403600,0.0,0.0
2022-02-07 00:00:00-05:00,29.885377208649164,30.100592253862658,29.68972937264598,29.826683044433594,2564600,0.0,0.0
2022-02-08 00:00:00-05:00,29.719076514014795,29.9734203885788,29.562557493645237,29.748424530029297,1422400,0.0,0.0
2022-02-09 00:00:00-05:00,30.013421418316216,30.78878539665936,30.013421418316216,30.769155502319336,1727400,0.1,0.0
2022-02-10 00:00:00-05:00,30.199900098571906,30.710266092788597,30.033049749386052,30.356935501098633,2243500,0.0,0.0
2022-02-11 00:00:00-05:00,30.415823717084464,30.720079579560505,29.895642769230207,30.160640716552734,2242100,0.0,0.0
2022-02-14 00:00:00-05:00,30.13119876288538,30.455084529850165,29.983976428075227,30.268604278564453,1705100,0.0,0.0
2022-02-15 00:00:00-05:00,30.69063645378537,30.76915415569936,30.29804794421541,30.72007942199707,2020800,0.0,0.0
2022-02-16 00:00:00-05:00,30.63174675137457,30.936004484081554,30.180270433695316,30.78878402709961,1262500,0.0,0.0
2022-02-17 00:00:00-05:00,30.671005573873128,30.877113832764937,30.50415522867087,30.612117767333984,1192900,0.0,0.0
2022-02-18 00:00:00-05:00,30.651375971464223,31.034151397619734,30.121381963570677,30.5532283782959,2978700,0.0,0.0
2022-02-22 00:00:00-05:00,30.39619499579805,30.74952560585505,30.199901668440642,30.41582489013672,2605300,0.0,0.0
2022-02-23 00:00:00-05:00,30.572861401846215,30.769156608282557,29.699351664425127,29.748424530029297,2033800,0.0,0.0
2022-02-24 00:00:00-05:00,29.38527881568055,31.083225308426474,29.26750132549721,31.014522552490234,2366400,0.0,0.0
2022-02-25 00:00:00-05:00,31.014523245784915,31.623036859983678,31.004708298716093,31.534704208374023,2477700,0.0,0.0
2022-02-28 00:00:00-05:00,31.29914538344255,32.0941391504118,31.289330437577675,32.02543640136719,2365600,0.0,0.0
2022-03-01 00:00:00-05:00,32.04507075978715,32.79098802939425,31.691740147439752,32.54561996459961,2437600,0.0,0.0
2022-03-02 00:00:00-05:00,32.59469428161926,33.5957964798865,32.565251310617775,33.448577880859375,2379000,0.0,0.0
2022-03-03 00:00:00-05:00,33.62524270689623,33.66450250137963,32.70266000065679,32.85969543457031,2788700,0.0,0.0
2022-03-04 00:00:00-05:00,32.702656827373026,33.458390949755895,32.28062343767844,33.3798713684082,1877600,0.0,0.0
2022-03-07 00:00:00-05:00,33.43875783001865,33.497647510350866,32.84987600277391,33.33079528808594,2155800,0.0,0.0
2022-03-08 00:00:00-05:00,33.006912758052415,33.21302103162697,31.829145311309993,31.966550827026367,3502400,0.0,0.0
2022-03-09 00:00:00-05:00,32.378771303784696,32.77135795893608,32.06469673803626,32.113773345947266,1401600,0.0,0.0
2022-03-10 00:00:00-05:00,31.731000349182587,32.015624462592385,31.573961191412227,31.995994567871094,1258700,0.0,0.0
2022-03-11 00:00:00-05:00,32.06469631342271,32.24136161630819,31.505257435625175,31.60340690612793,1965400,0.0,0.0
2022-03-14 00:00:00-04:00,31.858586373611274,32.84987538168837,31.623035144774633,32.741912841796875,1767300,0.0,0.0
2022-03-15 00:00:00-04:00,32.99709774377451,33.13450326700661,32.43765883117541,32.81061935424805,1395500,0.0,0.0
2022-03-16 00:00:00-04:00,32.820424024817896,33.29153015983227,32.525983158436254,33.13449478149414,1836800,0.0,0.0
2022-03-17 00:00:00-04:00,33.14431887147455,33.64486807975646,32.92839377487238,33.61542510986328,1449400,0.0,0.0
2022-03-18 00:00:00-04:00,33.70375070425822,33.73319366798452,33.21301467405296,33.56634521484375,2855700,0.0,0.0
2022-03-21 00:00:00-04:00,33.45838622394022,33.762643942658215,32.87931749736027,33.20320510864258,1458800,0.0,0.0
2022-03-22 00:00:00-04:00,33.213018762451185,33.41912702194404,32.99709368449529,33.085426330566406,1354700,0.0,0.0
2022-03-23 00:00:00-04:00,32.94801882464586,33.026538391507884,32.62413497138754,32.80079650878906,900700,0.0,0.0
2022-03-24 00:00:00-04:00,32.98728185732448,33.16394715614656,32.59469147238223,32.9185791015625,771100,0.0,0.0
2022-03-25 00:00:00-04:00,33.055982248929915,33.29153346783318,32.84987399638477,33.18357467651367,597800,0.0,0.0
2022-03-28 00:00:00-04:00,33.21302039270447,33.78227233886719,33.154130711093394,33.78227233886719,643900,0.0,0.0
2022-03-29 00:00:00-04:00,34.09634533345331,34.60670757460479,34.09634533345331,34.498748779296875,1103100,0.0,0.0
2022-03-30 00:00:00-04:00,34.47911700726912,34.78337097167969,34.302451724183406,34.78337097167969,835800,0.0,0.0
2022-03-31 00:00:00-04:00,34.842263679499254,35.038558871567915,34.390787358554896,34.40060043334961,1455300,0.0,0.0
2022-04-01 00:00:00-04:00,34.41041472797646,34.41041472797646,33.8117161208935,34.16504669189453,903500,0.0,0.0
2022-04-04 00:00:00-04:00,34.24356989235483,34.538010850269664,33.97857190702551,34.43986511230469,830200,0.0,0.0
2022-04-05 00:00:00-04:00,34.40060276150583,34.89133890287972,34.14542161536004,34.204307556152344,862700,0.0,0.0
2022-04-06 00:00:00-04:00,34.07671123063032,34.45948473621554,33.919675850287184,34.34170913696289,1352400,0.0,0.0
2022-04-07 00:00:00-04:00,34.341717922987755,35.00911565217981,34.20430865401612,34.881526947021484,1458000,0.0,0.0
2022-04-08 00:00:00-04:00,34.86189113357368,35.08762927824935,34.67541277336832,34.73429870605469,911200,0.0,0.0
2022-04-11 00:00:00-04:00,34.861889966599726,35.244663492324534,34.753927434929864,34.90114974975586,985400,0.0,0.0
2022-04-12 00:00:00-04:00,34.89133518336151,35.26429565937249,34.70485681736564,34.7735595703125,1063600,0.0,0.0
2022-04-13 00:00:00-04:00,34.714673102014665,35.09744668783533,34.714673102014665,34.822635650634766,708100,0.0,0.0
2022-04-14 00:00:00-04:00,34.94040733736198,35.077816584498066,34.21412003688132,34.253379821777344,919400,0.0,0.0
2022-04-18 00:00:00-04:00,34.194487237083166,34.37115251007534,33.428940216796306,33.65467834472656,831200,0.0,0.0
2022-04-19 00:00:00-04:00,33.70375533376229,34.13560175181402,33.654682472804936,33.94912338256836,1111800,0.0,0.0
2022-04-20 00:00:00-04:00,34.214121324561226,34.214121324561226,33.792087981093246,33.94912338256836,1508100,0.0,0.0
2022-04-21 00:00:00-04:00,34.174863212018536,34.34171544026886,33.76264666696389,33.87060546875,930500,0.0,0.0
2022-04-22 00:00:00-04:00,33.74301701734258,33.86079263906604,32.91858017723932,32.95783996582031,1136000,0.0,0.0
2022-04-25 00:00:00-04:00,32.89894932434643,32.99709504891965,32.15302833912013,32.78117370605469,1366600,0.0,0.0
2022-04-26 00:00:00-04:00,32.7026552006841,32.77135795893608,32.08432663239676,32.113773345947266,2413900,0.0,0.0
2022-04-27 00:00:00-04:00,32.25117873721804,33.87060570346576,31.40711200309183,32.88913345336914,1839900,0.0,0.0
2022-04-28 00:00:00-04:00,33.13450298599828,33.98838657716132,32.89895173217512,33.792091369628906,1582900,0.0,0.0
