Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,6.898827591570487,6.913306050513847,6.848154366010566,6.884349822998047,4605000,0.0,0.0
2010-01-05 00:00:00-05:00,7.04360784682976,7.04360784682976,6.9277829512753994,6.971217632293701,2712300,0.0,0.0
2010-01-06 00:00:00-05:00,6.9422622604402004,7.1377166230839055,6.9422622604402004,7.094282627105713,7549900,0.0,0.0
2010-01-07 00:00:00-05:00,7.130478858947754,7.181152089886493,7.087044167878124,7.130478858947754,4609700,0.0,0.0
2010-01-08 00:00:00-05:00,7.101521968841554,7.123238967174018,7.036370283473229,7.101521968841553,6119200,0.0,0.0
2010-01-11 00:00:00-05:00,7.1594353449322865,7.173913115557959,7.029131957446142,7.116000652313232,4713400,0.0,0.0
2010-01-12 00:00:00-05:00,7.007414706314286,7.079804937601974,6.963980015244878,7.000175476074219,3913100,0.0,0.0
2010-01-13 00:00:00-05:00,7.210108461044593,7.333172616041649,7.130478997963971,7.304216384887695,7701100,0.0,0.0
2010-01-14 00:00:00-05:00,7.3259343229374645,7.46347695629415,7.311456550693711,7.434520721435547,6875100,0.0,0.0
2010-01-15 00:00:00-05:00,7.340411327456182,7.354889096824078,7.253542640135932,7.3186936378479,5267200,0.0,0.0
2010-01-19 00:00:00-05:00,7.1956301789814106,7.333172798156738,7.188391638791413,7.333172798156738,4215000,0.0,0.0
2010-01-20 00:00:00-05:00,7.188390538886355,7.210107536875452,7.050847940756602,7.094282627105713,6722300,0.0,0.0
2010-01-21 00:00:00-05:00,7.173911407131556,7.217346089406887,7.000174058771942,7.065325736999512,8705700,0.0,0.0
2010-01-22 00:00:00-05:00,7.173913115557959,7.2897380420474125,7.058088189068505,7.116000652313232,15210400,0.0,0.0
2010-01-25 00:00:00-05:00,7.130478084001486,7.1594343114439205,7.065326399663278,7.094282627105713,16863900,0.0,0.0
2010-01-26 00:00:00-05:00,7.007413944778408,7.1377166230839055,6.978457717335973,7.094282627105713,19849700,0.0,0.0
2010-01-27 00:00:00-05:00,7.072565116166154,7.159433792193152,7.029130432967221,7.108759880065918,9573100,0.0,0.0
2010-01-28 00:00:00-05:00,7.108759728903988,7.13047741522708,6.949500838093102,7.065325736999512,12667400,0.0,0.0
2010-01-29 00:00:00-05:00,7.137717026645625,7.253542633334984,6.985696651384982,7.0074143409729,12226900,0.0,0.0
2010-02-01 00:00:00-05:00,7.4128011923581445,7.441757420048179,7.333171738803281,7.39108419418335,10686400,0.0,0.0
2010-02-02 00:00:00-05:00,7.362128039350251,7.4272797248903135,7.289737124223309,7.412801265716553,4999000,0.0,0.0
2010-02-03 00:00:00-05:00,7.354890866418157,7.398325565714193,7.3042176258820515,7.3404130935668945,3736100,0.0,0.0
2010-02-04 00:00:00-05:00,7.304214387792885,7.325931382627807,7.072564601898193,7.072564601898193,7212400,0.0,0.0
2010-02-05 00:00:00-05:00,7.029131340189862,7.087043798349063,6.804720047044739,7.0074143409729,10091500,0.0,0.0
2010-02-08 00:00:00-05:00,7.0001738561822915,7.101520984977774,6.9277829512753994,6.971217632293701,6705900,0.0,0.0
2010-02-09 00:00:00-05:00,7.210107624178408,7.304215537098548,7.101521942547207,7.246303081512451,8322200,0.0,0.0
2010-02-10 00:00:00-05:00,7.173911646359456,7.246302555775403,7.087042969282845,7.195628643035889,5925500,0.0,0.0
2010-02-11 00:00:00-05:00,7.224585720658224,7.340411327456182,7.166673262444724,7.3186936378479,6545800,0.0,0.0
2010-02-12 00:00:00-05:00,7.1449565493395255,7.268020700564269,7.108761088913838,7.224586009979248,3397600,0.0,0.0
2010-02-16 00:00:00-05:00,7.1956300002821125,7.333172616041649,7.152195998736685,7.304216384887695,5717100,0.0,0.0
2010-02-17 00:00:00-05:00,7.3838454386815595,7.3983238986414985,7.289737520054862,7.32593297958374,5193700,0.0,0.0
2010-02-18 00:00:00-05:00,7.275259790060509,7.3259330194541405,7.231825100315273,7.311455249786377,4128900,0.0,0.0
2010-02-19 00:00:00-05:00,7.195629749425523,7.282499130229921,7.166673519281051,7.253542900085449,4120400,0.0,0.0
2010-02-22 00:00:00-05:00,7.282498538846493,7.282498538846493,7.217346853719402,7.246303081512451,3906300,0.0,0.0
2010-02-23 00:00:00-05:00,7.195629077968775,7.217346766328791,7.065326399663278,7.094282627105713,4875800,0.0,0.0
2010-02-24 00:00:00-05:00,7.130478858947754,7.1883913201265965,7.094283398118228,7.130478858947754,4392300,0.0,0.0
2010-02-25 00:00:00-05:00,7.029131776044171,7.24630385279281,7.0001755451690855,7.217347621917725,6421300,0.0,0.0
2010-02-26 00:00:00-05:00,7.217346853719402,7.28973707801656,7.181151396385359,7.246303081512451,3492300,0.0,0.0
2010-03-01 00:00:00-05:00,7.144956699544512,7.224586161858245,7.123239698980948,7.217347621917725,4966700,0.0,0.0
2010-03-02 00:00:00-05:00,7.210108240768158,7.347650161954636,7.159435010389611,7.289737701416016,7751300,0.0,0.0
2010-03-03 00:00:00-05:00,7.434518124505579,7.5358645659241095,7.420039666948158,7.485191345214844,6107400,0.0,0.0
2010-03-04 00:00:00-05:00,7.550345017871168,7.564822788881973,7.4562370900023085,7.50691032409668,2627600,0.0,0.0
2010-03-05 00:00:00-05:00,7.5720624843322675,7.658931186842048,7.564823253197016,7.637214183807373,4839300,0.0,0.0
2010-03-08 00:00:00-05:00,7.695126056671143,7.738560059379417,7.673409055317006,7.695126056671143,3295900,0.0,0.0
2010-03-09 00:00:00-05:00,7.644453525543213,7.680648301000982,7.608258059714355,7.644453525543213,3634100,0.0,0.0
2010-03-10 00:00:00-05:00,7.687884798790586,7.868861373217024,7.67340703182931,7.832665920257568,5152700,0.0,0.0
2010-03-11 00:00:00-05:00,7.803710869247667,7.8905795551885145,7.781993870355192,7.8471455574035645,9300000,0.0,0.0
2010-03-12 00:00:00-05:00,8.078795147996951,8.194620059164217,8.04259969066445,8.172903060913086,8575100,0.0,0.0
2010-03-15 00:00:00-04:00,8.136706740259582,8.15118519780476,7.999164845434659,8.049838066101074,4843000,0.0,0.0
2010-03-16 00:00:00-04:00,8.078795258802073,8.201859401197916,8.049839030613105,8.180142402648926,5817500,0.0,0.0
2010-03-17 00:00:00-04:00,7.897818418069578,7.941253104207826,7.810949736163999,7.854384422302246,9296000,0.0,0.0
2010-03-18 00:00:00-04:00,7.77475415134239,7.781993380641306,7.622733787919677,7.716841697692871,8794500,0.0,0.0
2010-03-19 00:00:00-04:00,7.753038183420963,7.7819944140911135,7.601017799809925,7.738559722900391,10215800,0.0,0.0
2010-03-22 00:00:00-04:00,7.673409709176097,7.803712418775172,7.673409709176097,7.724082946777344,8091600,0.0,0.0
2010-03-23 00:00:00-04:00,7.760277271270752,7.774755041154645,7.658930120599571,7.760277271270752,7036700,0.0,0.0
2010-03-24 00:00:00-04:00,7.506910663233081,7.6010185953534135,7.456237426849467,7.463476657867432,5940100,0.0,0.0
2010-03-25 00:00:00-04:00,7.56482246527328,7.608257157189715,7.289737924125214,7.304216384887695,15596800,0.0,0.0
2010-03-26 00:00:00-04:00,7.311454556326809,7.376605549208916,7.296976097661291,7.362127780914307,10025100,0.0,0.0
2010-03-29 00:00:00-04:00,7.456236656483061,7.514149117901217,7.427280425773983,7.492432117462158,5632400,0.0,0.0
2010-03-30 00:00:00-04:00,7.4779552455030815,7.4779552455030815,7.3476518344457,7.405564308166504,4909800,0.0,0.0
2010-03-31 00:00:00-04:00,7.535866331009833,7.6589304875891555,7.506910099483582,7.557583332061768,8864600,0.0,0.0
2010-04-01 00:00:00-04:00,7.724081292076356,7.738559060987587,7.666168835689561,7.7096028327941895,3743000,0.0,0.0
2010-04-05 00:00:00-04:00,7.7385574884522965,7.7675137107615635,7.680645043833762,7.731318950653076,2214400,0.0,0.0
2010-04-06 00:00:00-04:00,7.5937784281408,7.658930118528153,7.579300658260823,7.629973888397217,3891300,0.0,0.0
2010-04-07 00:00:00-04:00,7.521388195894044,7.5793006561397105,7.463475735648377,7.499670505523682,3574400,0.0,0.0
2010-04-08 00:00:00-04:00,7.4417570348976,7.54310417175293,7.405561579565633,7.54310417175293,1987100,0.0,0.0
2010-04-09 00:00:00-04:00,7.49243200660182,7.572061467280814,7.4779535462760105,7.550344467163086,2524300,0.0,0.0
2010-04-12 00:00:00-04:00,7.64445271285505,7.738559947485936,7.622735021443908,7.687886714935303,3395700,0.0,0.0
2010-04-13 00:00:00-04:00,7.65892804969451,7.745796716622312,7.63721105555526,7.731318950653076,3471300,0.0,0.0
2010-04-14 00:00:00-04:00,7.962074296137573,8.116892432840231,7.9399576203447495,8.087403297424316,9846300,0.193,0.0
2010-04-15 00:00:00-04:00,8.139007390725652,8.249591449425141,8.124263177667993,8.197985649108887,4999500,0.0,0.0
2010-04-16 00:00:00-04:00,8.094773652280796,8.094773652280796,7.9325837871162745,7.9768171310424805,4959800,0.0,0.0
2010-04-19 00:00:00-04:00,7.925211922549102,8.080030044042884,7.925211922549102,8.072657585144043,4325600,0.0,0.0
2010-04-20 00:00:00-04:00,8.139008179725206,8.22747557587613,8.124263965238235,8.21273136138916,3723500,0.0,0.0
2010-04-21 00:00:00-04:00,8.374921038667688,8.382293497275533,8.22747538189255,8.29382610321045,6235300,0.0,0.0
2010-04-22 00:00:00-04:00,8.021051846523813,8.315943174196004,7.998935172717495,8.301198959350586,5839900,0.0,0.0
2010-04-23 00:00:00-04:00,8.898355672854773,9.134269480466978,8.868866534787811,9.112152099609375,26686900,0.0,0.0
2010-04-26 00:00:00-04:00,8.942587246228035,8.994193047734143,8.802513352031005,8.846747398376465,9208700,0.0,0.0
2010-04-27 00:00:00-04:00,8.78039734851394,8.80988648062936,8.345432122504203,8.360177040100098,14258600,0.0,0.0
2010-04-28 00:00:00-04:00,8.691929564408213,8.699302022877264,8.43389914260211,8.500249862670898,12411500,0.0,0.0
2010-04-29 00:00:00-04:00,8.5960889741496,8.610833889819423,8.470760003261208,8.56659984588623,4730900,0.0,0.0
2010-04-30 00:00:00-04:00,8.632951302808475,8.662440433608344,8.47076073187103,8.500249862670898,4177100,0.0,0.0
2010-05-03 00:00:00-04:00,8.47813207483461,8.603461040013048,8.441270490415732,8.537110328674316,4491500,0.0,0.0
2010-05-04 00:00:00-04:00,8.367549480422372,8.382293694909343,8.153753097288543,8.21273136138916,8221400,0.0,0.0
2010-05-05 00:00:00-04:00,7.925211679575766,8.021051533093287,7.851488499000332,7.880977630615234,13178000,0.0,0.0
2010-05-06 00:00:00-04:00,7.726160259203645,7.807255906275118,7.011048572787,7.475502967834473,23934200,0.0,0.0
2010-05-07 00:00:00-04:00,7.504992292708606,7.630321293111216,7.202728481058706,7.416524887084961,26272700,0.0,0.0
