Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,7.442180267861361,7.543520498267423,7.347173952864533,7.530853271484375,774400,0.0,0.0
2010-01-05 00:00:00-05:00,7.55618685197757,7.568854076284387,7.404175932048653,7.480181694030762,642600,0.0,0.0
2010-01-06 00:00:00-05:00,7.429509353279484,7.657525381086025,7.429509353279484,7.505515098571777,1144200,0.0,0.0
2010-01-07 00:00:00-05:00,7.461178822885064,7.581520757790185,7.33450357880221,7.448511600494385,595600,0.0,0.0
2010-01-08 00:00:00-05:00,7.429509883860706,7.442177710325822,7.277499590490587,7.2838335037231445,412000,0.0,0.0
2010-01-11 00:00:00-05:00,7.3978414893799025,7.657525890285326,7.32816965223489,7.340837478637695,453400,0.0,0.0
2010-01-12 00:00:00-05:00,7.239497605660721,7.290167705455973,7.074819479308532,7.081153392791748,567000,0.0,0.0
2010-01-13 00:00:00-05:00,7.144489178085136,7.207827091217041,7.125488045759607,7.207827091217041,415800,0.0,0.0
2010-01-14 00:00:00-05:00,7.138156551994467,7.245830048149888,7.1191548138183665,7.182492733001709,263400,0.0,0.0
2010-01-15 00:00:00-05:00,7.2204975679910985,7.283835509689506,7.144492400374236,7.2141642570495605,791300,0.0,0.0
2010-01-19 00:00:00-05:00,7.214164309320866,7.448513728846384,7.17616142321939,7.423178672790527,584800,0.0,0.0
2010-01-20 00:00:00-05:00,7.328168810459171,7.467511864707859,7.264831497826232,7.442176818847656,630700,0.0,0.0
2010-01-21 00:00:00-05:00,7.4738472535844975,7.499182304449452,7.296501897529821,7.321836948394775,1092600,0.0,0.0
2010-01-22 00:00:00-05:00,7.328169860137752,7.416842835367448,7.2394974889432815,7.27116584777832,811500,0.0,0.0
2010-01-25 00:00:00-05:00,7.340839262127682,7.340839262127682,7.195162243278575,7.296503067016602,635600,0.0,0.0
2010-01-26 00:00:00-05:00,7.264829773162555,7.296498723978416,7.157155702809628,7.188824653625488,463000,0.0,0.0
2010-01-27 00:00:00-05:00,7.1634932390360095,7.226830568686097,7.024150147349334,7.220496654510498,581600,0.0,0.0
2010-01-28 00:00:00-05:00,7.157158374786377,7.220495696028778,7.01781530159674,7.157158374786377,601800,0.0,0.0
2010-01-29 00:00:00-05:00,7.157155702809628,7.296498723978416,7.068482761332217,7.188824653625488,693800,0.0,0.0
2010-02-01 00:00:00-05:00,7.233163619029239,7.3598388672363155,7.176159606327247,7.258498668670654,495800,0.0,0.0
2010-02-02 00:00:00-05:00,7.290169477488435,7.492849925935287,7.277501647442816,7.423178672790527,844500,0.0,0.0
2010-02-03 00:00:00-05:00,7.366175350025255,7.429512694203655,7.315505233068358,7.3535075187683105,531700,0.0,0.0
2010-02-04 00:00:00-05:00,7.3155027553536,7.391507905046478,7.049484429410906,7.081153392791748,610800,0.0,0.0
2010-02-05 00:00:00-05:00,7.093817801177907,7.207825782501006,6.973476512919633,7.188824653625488,420100,0.0,0.0
2010-02-08 00:00:00-05:00,7.157159815668992,7.2458322040669625,7.030484543646646,7.049485683441162,413200,0.0,0.0
2010-02-09 00:00:00-05:00,7.144492297961877,7.233165294261494,6.916476798379766,7.01781702041626,646600,0.0,0.0
2010-02-10 00:00:00-05:00,6.998815574632224,7.176160955463509,6.840471333595456,7.049485683441162,517900,0.0,0.0
2010-02-11 00:00:00-05:00,7.011483342142407,7.182495425626558,6.891141975421826,7.150826454162598,361200,0.0,0.0
