Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,34.506852302512854,34.80651873524346,34.27075431093266,34.38880157470703,194400,0.0,0.0
2010-01-05 00:00:00-05:00,34.27983622801931,34.70663264848745,34.23443316423225,34.50685501098633,243600,0.0,0.0
2010-01-06 00:00:00-05:00,34.12546511833697,34.643067666379224,33.371761096151246,34.50685501098633,473100,0.0,0.0
2010-01-07 00:00:00-05:00,34.50687118269746,34.597677352828065,33.48982752829466,34.07099533081055,321300,0.0,0.0
2010-01-08 00:00:00-05:00,34.179958950636475,34.36157473114168,33.37177236462284,33.39901351928711,367600,0.0,0.0
2010-01-11 00:00:00-05:00,33.46258230271164,33.9529439262559,33.43534114497027,33.75316619873047,183500,0.0,0.0
2010-01-12 00:00:00-05:00,33.70775248444154,33.7713174751478,32.8541629920775,32.97221374511719,372200,0.0,0.0
2010-01-13 00:00:00-05:00,32.93588272628088,34.46144909884875,32.8813969758208,34.40696334838867,345800,0.0,0.0
2010-01-14 00:00:00-05:00,34.443288991389416,34.57950164267936,33.81671841632521,33.8530387878418,131100,0.0,0.0
2010-01-15 00:00:00-05:00,33.853047944206665,35.22424366275515,33.689594104061385,34.089149475097656,295800,0.0,0.0
2010-01-19 00:00:00-05:00,34.12547063749965,34.39789252831292,33.907531046429675,33.97109603881836,252400,0.0,0.0
2010-01-20 00:00:00-05:00,33.71684265136719,33.79856958096889,33.1901572241489,33.71684265136719,201300,0.0,0.0
2010-01-21 00:00:00-05:00,33.55337791532792,33.79855862465398,32.78151194951658,32.917724609375,221400,0.0,0.0
2010-01-22 00:00:00-05:00,32.79059127151276,32.96312428744345,32.118614196777344,32.118614196777344,285600,0.0,0.0
2010-01-25 00:00:00-05:00,32.33654918792305,33.326351011704986,32.02780356956819,32.20941925048828,157000,0.0,0.0
2010-01-26 00:00:00-05:00,32.055054729034175,32.58174002193012,31.782632854516166,32.3365592956543,191900,0.0,0.0
2010-01-27 00:00:00-05:00,32.32749073555699,32.50910655263995,32.00058642164798,32.4273796081543,208700,0.0,0.0
2010-01-28 00:00:00-05:00,32.645310045408664,32.79060196516214,32.41829120429182,32.572662353515625,264300,0.0,0.0
2010-01-29 00:00:00-05:00,32.69071758427023,32.69071758427023,31.192391642711282,31.255956649780273,365800,0.0,0.0
2010-02-01 00:00:00-05:00,31.337674853566224,32.40012468041947,31.337674853566224,32.30931854248047,215900,0.0,0.0
2010-02-02 00:00:00-05:00,32.59989093532685,33.24462329561116,32.10044695930148,32.29114532470703,144000,0.0,0.0
2010-02-03 00:00:00-05:00,32.25483919739341,32.445534203417395,32.04598226736245,32.391048431396484,118200,0.0,0.0
2010-02-04 00:00:00-05:00,31.95516510763577,32.073215853811085,30.238903530299222,30.565811157226562,313100,0.0,0.0
2010-02-05 00:00:00-05:00,30.456845360967087,30.883638381958008,30.220743851112136,30.883638381958008,194600,0.0,0.0
2010-02-08 00:00:00-05:00,31.101573540045656,31.283189260823075,30.55672984174515,30.783748626708984,159500,0.0,0.0
2010-02-09 00:00:00-05:00,30.992604138657377,31.528368586317672,30.93811838559593,31.083410263061523,103700,0.0,0.0
2010-02-10 00:00:00-05:00,31.137891442187325,31.564684321031873,30.084524619286015,30.4023494720459,216300,0.0,0.0
2010-02-11 00:00:00-05:00,30.411448576906388,30.611222821889534,30.238912023107762,30.493175506591797,266900,0.0,0.0
2010-02-12 00:00:00-05:00,30.338802247965496,30.34788147877043,29.521532914196783,30.184431076049805,312400,0.0,0.0
2010-02-16 00:00:00-05:00,30.420520563950088,30.810993194580078,30.1753398332732,30.810993194580078,144200,0.0,0.0
2010-02-17 00:00:00-05:00,30.801911045329085,30.94720641187577,30.602136844391786,30.76559066772461,151200,0.0,0.0
2010-02-18 00:00:00-05:00,30.6475489450292,31.047100928667994,30.275238118628696,30.965373992919922,173400,0.0,0.0
2010-02-19 00:00:00-05:00,30.938134533135646,31.4375754060948,30.502258673242196,31.33768653869629,132400,0.0,0.0
2010-02-22 00:00:00-05:00,31.44664608509078,31.64642027951534,30.992608471530836,31.21054458618164,177200,0.0,0.0
